Date,Campaign,Campaign Type,Impressions,Clicks,Conversions,Revenue,Cost,Region,AdCreative
25/10/23,YouTube,Prospecting,99954,1541,160,$780.11,"$2,472.33",Scotland,CreativeC
25/10/23,TikTok,Retargeting,10832,2931,15,"$9,238.19","$7,335.09",Scotland,CreativeB
25/10/23,TikTok,Prospecting,61825,1927,237,"$12,457.72","$2,066.94",South West,CreativeC
25/10/23,YouTube,Prospecting,85571,2621,184,"$4,682.62","$1,165.39",East of England,CreativeB
26/10/23,Facebook,Prospecting,34418,1840,59,"$11,114.07","$3,290.48",South West,CreativeC
26/10/23,SnapChat,Prospecting,98791,1692,55,"$10,444.13","$7,225.94",South West,CreativeC
26/10/23,YouTube,Prospecting,45265,1863,15,"$7,951.90","$3,090.45",East of England,CreativeB
26/10/23,Instagram,Prospecting,47608,1289,130,"$3,691.10",$561.14,South West,CreativeA
26/10/23,Facebook,Retargeting,41644,1636,31,"$10,424.92","$2,019.87",South West,CreativeA
26/10/23,YouTube,Retargeting,4361,168,156,"$4,024.15","$4,792.17",Yorkshire and the Humber,CreativeA
26/10/23,Facebook,Prospecting,47358,17,159,"$7,077.42","$2,570.25",West Midlands,CreativeC
26/10/23,SnapChat,Prospecting,104078,3116,52,"$8,814.86",$914.33,Wales,CreativeC
26/10/23,YouTube,Retargeting,77623,3586,125,"$4,284.60","$8,407.34",East of England,CreativeA
26/10/23,SnapChat,Prospecting,32589,2383,136,"$1,008.12","$4,880.91",East Midlands,CreativeA
26/10/23,YouTube,Prospecting,29388,2956,40,"$8,544.66",$649.60,South West,CreativeA
26/10/23,Instagram,Retargeting,91972,1839,195,"$1,256.57","$6,985.07",North West,CreativeB
26/10/23,TikTok,Retargeting,77326,70,246,"$2,993.14","$3,217.27",West Midlands,CreativeB
26/10/23,TikTok,Prospecting,16853,332,299,"$10,856.55","$4,302.71",Yorkshire and the Humber,CreativeC
26/10/23,Facebook,Prospecting,2764,1686,194,"$4,172.94","$1,281.47",Scotland,CreativeC
26/10/23,YouTube,Retargeting,4792,1554,35,"$10,544.04",$993.87,North East,CreativeC
26/10/23,SnapChat,Retargeting,103373,3121,40,"$11,603.04","$2,433.02",Scotland,CreativeC
26/10/23,Instagram,Retargeting,34472,545,50,"$13,046.72","$3,493.85",East Midlands,CreativeC
26/10/23,Instagram,Prospecting,55006,1195,182,"$10,485.22",$362.32,Wales,CreativeB
26/10/23,Instagram,Prospecting,47558,930,178,"$10,050.99","$3,026.93",Wales,CreativeA
26/10/23,TikTok,Prospecting,74460,353,57,"$5,527.26","$2,378.22",North East,CreativeC
26/10/23,SnapChat,Retargeting,98902,1555,54,"$3,557.12",$374.29,South East,CreativeC
26/10/23,Instagram,Prospecting,106579,2356,90,"$2,835.23","$5,920.58",West Midlands,CreativeB
26/10/23,Instagram,Retargeting,2770,95,204,"$8,539.48","$2,547.77",South East,CreativeB
26/10/23,Facebook,Prospecting,13852,156,91,"$11,181.25","$6,948.98",South East,CreativeA
26/10/23,YouTube,Retargeting,41857,183,15,"$1,528.25",$845.45,North East,CreativeC
26/10/23,YouTube,Prospecting,90717,3712,22,"$7,263.94","$3,404.14",West Midlands,CreativeC
26/10/23,YouTube,Retargeting,10893,298,19,"$5,522.48","$8,364.43",East of England,CreativeC
26/10/23,Facebook,Retargeting,63386,1158,18,"$5,276.34","$1,290.25",West Midlands,CreativeC
26/10/23,TikTok,Retargeting,62774,1469,215,"$8,832.41","$3,542.11",Northern Ireland,CreativeB
26/10/23,Facebook,Retargeting,7550,1880,113,"$9,824.30","$7,325.30",East of England,CreativeB
26/10/23,Instagram,Prospecting,43190,1724,14,"$12,435.52","$1,696.82",Yorkshire and the Humber,CreativeC
26/10/23,SnapChat,Retargeting,76333,375,112,"$4,992.18","$3,905.69",East Midlands,CreativeB
26/10/23,Instagram,Prospecting,101144,2241,148,"$3,238.97","$1,684.90",West Midlands,CreativeC
26/10/23,Instagram,Prospecting,35922,823,60,"$15,042.89","$4,252.93",Yorkshire and the Humber,CreativeA
26/10/23,SnapChat,Retargeting,86890,1224,38,"$13,900.40","$2,972.71",East of England,CreativeB
26/10/23,YouTube,Retargeting,50854,3310,9,"$4,711.05",$415.31,South East,CreativeB
26/10/23,Facebook,Prospecting,61321,714,191,"$3,692.50","$2,221.09",South East,CreativeC
26/10/23,TikTok,Prospecting,46532,2386,62,"$3,962.03","$2,274.01",North West,CreativeB
26/10/23,Instagram,Prospecting,68188,1997,84,"$13,843.96",$537.62,East Midlands,CreativeC
26/10/23,Instagram,Prospecting,101104,634,45,"$15,705.59","$2,079.27",North East,CreativeC
26/10/23,TikTok,Prospecting,57692,2560,11,"$8,192.22","$2,735.84",South West,CreativeB
26/10/23,Facebook,Prospecting,79246,40,39,"$8,241.52","$6,326.47",South West,CreativeC
26/10/23,Instagram,Prospecting,116740,1708,17,"$14,500.20","$1,693.02",North East,CreativeC
26/10/23,TikTok,Retargeting,46755,2652,78,"$7,719.18","$5,148.79",North West,CreativeC
26/10/23,Instagram,Prospecting,64328,1362,32,"$11,744.93",$544.06,South West,CreativeB
26/10/23,YouTube,Prospecting,69901,577,65,"$1,550.63","$6,791.04",Scotland,CreativeA
26/10/23,YouTube,Retargeting,52779,1007,206,"$4,400.48","$8,427.69",Yorkshire and the Humber,CreativeB
26/10/23,Instagram,Prospecting,43022,147,43,"$8,447.71","$4,874.31",London,CreativeC
26/10/23,Instagram,Prospecting,75583,165,171,"$2,187.00",$246.43,Wales,CreativeC
26/10/23,YouTube,Retargeting,95853,222,178,$858.14,$531.90,South East,CreativeB
26/10/23,Instagram,Prospecting,85811,1015,112,"$8,352.45",$997.24,Northern Ireland,CreativeA
26/10/23,Facebook,Prospecting,37142,777,73,"$11,106.74","$6,502.19",North East,CreativeA
26/10/23,Facebook,Retargeting,29755,140,43,"$14,906.08","$1,534.64",Wales,CreativeC
26/10/23,SnapChat,Retargeting,62688,3483,46,"$8,719.19","$4,725.64",London,CreativeC
26/10/23,Facebook,Prospecting,14290,429,7,$775.87,"$3,463.01",East of England,CreativeC
26/10/23,Instagram,Retargeting,34240,1550,74,"$6,160.00","$3,225.37",Wales,CreativeA
26/10/23,Instagram,Retargeting,103980,2488,181,"$4,656.85","$2,707.14",Yorkshire and the Humber,CreativeC
26/10/23,TikTok,Prospecting,50860,1743,132,"$8,356.00",$459.64,North East,CreativeA
26/10/23,Facebook,Retargeting,72050,1857,18,"$1,918.21","$7,565.79",Wales,CreativeB
27/10/23,SnapChat,Prospecting,68116,515,104,"$11,752.18","$1,392.16",London,CreativeC
27/10/23,TikTok,Retargeting,81579,2474,170,"$9,633.10",$756.54,London,CreativeA
27/10/23,Facebook,Prospecting,66251,848,125,"$13,974.72","$3,469.61",Yorkshire and the Humber,CreativeA
27/10/23,Instagram,Prospecting,33085,243,52,"$10,086.06","$6,409.33",East of England,CreativeB
27/10/23,SnapChat,Prospecting,82897,312,238,"$11,812.94",$852.13,East Midlands,CreativeB
27/10/23,TikTok,Prospecting,50629,87,128,"$5,040.08","$1,238.29",Scotland,CreativeC
27/10/23,SnapChat,Retargeting,27909,2160,61,"$2,514.31",$559.88,Wales,CreativeA
27/10/23,YouTube,Prospecting,50652,863,73,"$8,117.80","$3,918.85",Wales,CreativeB
27/10/23,SnapChat,Prospecting,53257,3070,54,"$7,070.30",$994.50,Wales,CreativeC
27/10/23,Facebook,Prospecting,2050,650,73,"$12,014.67",$812.25,West Midlands,CreativeA
27/10/23,TikTok,Retargeting,19313,2918,171,"$9,592.46","$3,063.08",South West,CreativeB
27/10/23,Facebook,Retargeting,41061,1507,198,"$12,951.17","$2,921.89",North West,CreativeC
27/10/23,Instagram,Prospecting,111252,172,130,"$15,737.33","$2,270.35",Wales,CreativeA
27/10/23,Instagram,Retargeting,108727,118,273,"$10,075.82","$1,897.83",Wales,CreativeB
27/10/23,SnapChat,Retargeting,93586,39,43,"$12,836.93","$1,733.35",North West,CreativeA
27/10/23,TikTok,Retargeting,46922,2335,69,"$5,931.52","$3,866.85",East Midlands,CreativeA
27/10/23,TikTok,Retargeting,81197,523,155,"$7,295.29","$1,012.05",Yorkshire and the Humber,CreativeB
27/10/23,TikTok,Prospecting,16113,1278,24,"$6,216.28","$1,422.95",East of England,CreativeC
27/10/23,TikTok,Prospecting,39489,445,210,"$3,230.34","$1,531.19",Yorkshire and the Humber,CreativeC
27/10/23,SnapChat,Retargeting,38606,3313,40,"$12,396.88","$1,250.09",North West,CreativeB
27/10/23,Facebook,Retargeting,19664,1368,241,"$12,462.91","$3,598.72",South East,CreativeC
27/10/23,SnapChat,Retargeting,98904,1952,44,"$3,603.94","$3,717.31",East of England,CreativeA
27/10/23,Facebook,Retargeting,12107,414,70,"$14,809.10","$3,344.25",London,CreativeA
27/10/23,YouTube,Retargeting,42892,410,24,"$9,234.70","$3,791.94",Scotland,CreativeA
27/10/23,YouTube,Retargeting,24902,2974,54,$611.87,"$2,643.23",West Midlands,CreativeC
27/10/23,Facebook,Retargeting,21694,587,61,"$1,784.97","$6,553.85",South West,CreativeB
27/10/23,SnapChat,Prospecting,91660,3151,48,"$8,860.89",$821.89,North East,CreativeA
27/10/23,Instagram,Prospecting,62020,897,45,"$9,757.91","$2,138.62",South West,CreativeB
27/10/23,SnapChat,Retargeting,55853,109,202,"$8,680.07","$2,602.81",North West,CreativeA
27/10/23,Instagram,Retargeting,98400,238,238,"$7,495.97","$2,787.31",South East,CreativeC
27/10/23,SnapChat,Prospecting,4143,600,48,"$4,166.33","$3,432.58",Northern Ireland,CreativeC
27/10/23,TikTok,Prospecting,49319,2881,11,"$9,348.16","$4,018.13",Wales,CreativeA
27/10/23,TikTok,Retargeting,47681,1853,237,"$10,923.11","$2,611.71",London,CreativeB
27/10/23,YouTube,Prospecting,70951,2024,47,"$3,099.04","$3,814.29",North West,CreativeB
27/10/23,YouTube,Prospecting,30741,290,31,"$3,256.61","$3,168.48",South West,CreativeA
27/10/23,Facebook,Retargeting,78816,1150,244,"$10,970.70",$800.04,South East,CreativeB
27/10/23,Instagram,Prospecting,80642,191,52,"$9,346.27","$2,355.06",Scotland,CreativeC
27/10/23,TikTok,Retargeting,11070,152,141,"$7,124.62","$2,876.40",London,CreativeA
27/10/23,SnapChat,Prospecting,30096,2381,7,"$2,495.82","$7,350.50",London,CreativeA
27/10/23,Facebook,Retargeting,5284,1540,70,"$9,516.55","$2,949.85",South East,CreativeB
27/10/23,SnapChat,Prospecting,56827,3352,52,"$2,636.50","$2,205.44",South West,CreativeA
27/10/23,TikTok,Prospecting,40814,1249,11,"$10,874.28","$8,290.73",London,CreativeC
27/10/23,TikTok,Retargeting,53963,1628,209,"$5,162.73","$8,750.25",South East,CreativeA
27/10/23,TikTok,Prospecting,50734,2620,60,"$5,871.42","$2,852.27",Scotland,CreativeA
27/10/23,TikTok,Prospecting,34626,291,53,"$4,480.08","$3,951.60",South West,CreativeA
27/10/23,SnapChat,Retargeting,19023,437,26,"$6,350.47","$3,363.11",South West,CreativeB
27/10/23,Facebook,Prospecting,59274,184,225,"$2,775.01","$5,237.20",South East,CreativeC
27/10/23,TikTok,Prospecting,5115,1567,168,"$1,099.79","$8,288.32",Scotland,CreativeA
27/10/23,YouTube,Retargeting,95800,3986,202,$856.16,$546.06,South West,CreativeC
27/10/23,Facebook,Retargeting,27261,1631,17,$879.85,"$2,091.94",Wales,CreativeB
27/10/23,YouTube,Retargeting,21746,3053,204,"$10,096.71","$7,574.29",East Midlands,CreativeB
27/10/23,SnapChat,Retargeting,79983,3291,140,"$7,780.84",$520.48,Scotland,CreativeB
27/10/23,TikTok,Retargeting,21210,67,204,"$9,381.02","$1,164.02",East of England,CreativeB
27/10/23,Facebook,Retargeting,63607,407,101,"$9,134.07","$4,582.42",East of England,CreativeB
27/10/23,TikTok,Retargeting,36582,163,15,"$9,601.93","$3,057.14",East of England,CreativeB
27/10/23,TikTok,Retargeting,15385,862,188,"$5,516.94","$5,000.17",North West,CreativeA
27/10/23,Facebook,Prospecting,19035,1087,152,"$1,618.58","$5,001.72",Wales,CreativeB
27/10/23,TikTok,Prospecting,2700,902,38,"$2,765.40",$932.44,Northern Ireland,CreativeC
27/10/23,TikTok,Retargeting,8872,1793,63,"$8,369.27","$1,615.98",East of England,CreativeC
27/10/23,Instagram,Prospecting,79544,30,228,"$2,772.31","$1,225.22",London,CreativeC
28/10/23,Facebook,Retargeting,50911,1565,7,"$3,963.85","$7,154.38",East Midlands,CreativeB
28/10/23,Instagram,Prospecting,77869,691,113,"$11,553.31","$3,019.56",Wales,CreativeB
28/10/23,Facebook,Retargeting,26378,201,26,"$7,367.79","$3,846.71",West Midlands,CreativeC
28/10/23,YouTube,Retargeting,23091,1027,188,"$3,105.81","$3,470.66",Wales,CreativeA
28/10/23,Instagram,Prospecting,27391,230,78,"$6,136.75",$373.79,North East,CreativeB
28/10/23,Instagram,Retargeting,16778,211,273,"$10,174.73","$1,533.34",North East,CreativeB
28/10/23,Facebook,Prospecting,5936,1684,233,"$8,988.12","$1,263.01",London,CreativeA
28/10/23,Facebook,Retargeting,36616,99,8,"$1,062.43","$1,601.30",South West,CreativeA
28/10/23,YouTube,Retargeting,5031,444,67,"$3,268.36","$2,662.20",North East,CreativeA
28/10/23,YouTube,Retargeting,61068,1074,34,"$10,295.18","$1,825.46",Wales,CreativeB
28/10/23,Instagram,Prospecting,48154,1927,265,"$12,724.55","$1,528.81",South East,CreativeC
28/10/23,Instagram,Retargeting,101720,1095,178,"$7,637.64","$2,143.38",Yorkshire and the Humber,CreativeB
28/10/23,SnapChat,Prospecting,102684,1801,47,"$2,662.29","$3,532.75",East of England,CreativeC
28/10/23,SnapChat,Prospecting,42468,56,35,"$13,832.22",$688.45,Scotland,CreativeC
28/10/23,TikTok,Retargeting,66498,1799,152,"$10,580.54","$7,586.23",Wales,CreativeA
28/10/23,YouTube,Retargeting,83162,56,135,"$7,655.56",$162.48,Yorkshire and the Humber,CreativeB
28/10/23,TikTok,Prospecting,2790,458,54,"$4,762.99","$4,022.53",South East,CreativeB
28/10/23,TikTok,Retargeting,68379,1915,35,"$8,971.97","$1,265.37",Northern Ireland,CreativeA
28/10/23,Facebook,Retargeting,2190,792,113,"$7,762.45","$3,336.23",East of England,CreativeB
28/10/23,Facebook,Retargeting,78254,141,116,"$7,869.02","$3,381.79",West Midlands,CreativeC
28/10/23,SnapChat,Retargeting,12221,2691,181,"$8,984.74","$7,098.11",West Midlands,CreativeB
28/10/23,TikTok,Prospecting,58733,161,270,"$8,031.81","$3,948.40",East of England,CreativeA
28/10/23,SnapChat,Retargeting,20654,738,170,"$7,881.15","$1,970.56",North West,CreativeA
28/10/23,YouTube,Prospecting,9439,462,54,"$6,850.75","$4,333.87",Wales,CreativeB
28/10/23,Instagram,Prospecting,108676,1443,155,"$15,848.84","$1,996.02",East of England,CreativeC
28/10/23,Facebook,Prospecting,22006,1312,23,"$12,697.83","$4,803.63",London,CreativeB
28/10/23,YouTube,Prospecting,54168,3389,17,"$10,012.44","$2,128.99",West Midlands,CreativeC
28/10/23,YouTube,Prospecting,78836,122,141,"$1,818.64","$5,514.26",East Midlands,CreativeA
28/10/23,Facebook,Prospecting,42867,1572,26,"$14,669.50","$3,065.47",Wales,CreativeB
28/10/23,Facebook,Prospecting,23968,159,99,"$11,967.29",$821.97,London,CreativeC
28/10/23,TikTok,Retargeting,49210,2202,56,"$6,369.72","$2,169.91",East of England,CreativeA
28/10/23,SnapChat,Retargeting,45707,3171,203,"$3,814.97","$1,620.46",Scotland,CreativeA
28/10/23,YouTube,Prospecting,29560,3008,84,"$5,849.04","$2,064.25",West Midlands,CreativeA
28/10/23,TikTok,Retargeting,47010,1273,194,"$1,860.75","$3,181.16",Wales,CreativeA
28/10/23,TikTok,Retargeting,9485,778,60,"$6,220.16","$8,923.57",Yorkshire and the Humber,CreativeB
28/10/23,YouTube,Retargeting,80398,3791,24,"$6,190.40","$3,958.63",West Midlands,CreativeB
28/10/23,YouTube,Retargeting,54888,272,48,"$2,666.49","$3,110.27",Yorkshire and the Humber,CreativeC
28/10/23,Instagram,Prospecting,118511,199,244,"$15,636.70",$540.66,East Midlands,CreativeC
28/10/23,SnapChat,Retargeting,14097,1891,228,"$10,480.09",$312.56,North West,CreativeC
28/10/23,YouTube,Prospecting,2854,2582,22,"$2,455.03","$2,997.72",East Midlands,CreativeB
28/10/23,Facebook,Retargeting,35923,1511,17,"$6,744.13","$4,314.75",West Midlands,CreativeB
28/10/23,Instagram,Retargeting,28121,813,36,"$5,898.54","$4,064.99",East of England,CreativeB
28/10/23,SnapChat,Prospecting,42730,524,106,"$3,418.69","$1,257.10",East Midlands,CreativeA
28/10/23,Facebook,Prospecting,31286,182,26,"$8,598.81","$5,359.20",Yorkshire and the Humber,CreativeB
28/10/23,Facebook,Prospecting,53713,1881,34,"$5,120.91","$1,486.85",London,CreativeC
28/10/23,SnapChat,Retargeting,51333,2884,66,"$10,691.89","$4,130.97",North West,CreativeC
28/10/23,Instagram,Retargeting,95888,1558,15,"$10,662.24","$6,226.40",East of England,CreativeA
28/10/23,Facebook,Retargeting,12781,84,208,"$9,961.34","$2,059.96",Wales,CreativeC
28/10/23,TikTok,Prospecting,45255,2309,215,"$12,756.61","$2,148.34",North East,CreativeA
28/10/23,SnapChat,Prospecting,87138,99,18,"$8,256.95","$7,478.46",East of England,CreativeB
28/10/23,SnapChat,Prospecting,62945,1565,11,"$9,633.01","$1,030.17",East of England,CreativeC
28/10/23,YouTube,Prospecting,95788,3544,147,"$10,793.16","$3,658.73",Scotland,CreativeA
28/10/23,Instagram,Prospecting,8588,91,245,"$9,226.15","$3,847.65",East Midlands,CreativeA
28/10/23,TikTok,Retargeting,51057,2168,293,"$8,635.10","$2,247.96",East of England,CreativeC
28/10/23,TikTok,Prospecting,87956,160,168,"$12,237.44","$5,966.04",Yorkshire and the Humber,CreativeA
28/10/23,YouTube,Prospecting,31870,1241,105,"$3,514.66",$537.53,Yorkshire and the Humber,CreativeC
28/10/23,Facebook,Retargeting,66065,44,114,"$9,063.50","$4,966.15",North West,CreativeA
28/10/23,Facebook,Prospecting,71626,688,64,"$11,217.49","$3,163.91",East of England,CreativeB
28/10/23,TikTok,Prospecting,27014,313,41,"$3,886.86","$1,532.18",South West,CreativeB
28/10/23,Instagram,Prospecting,54272,246,13,"$7,857.73","$1,888.59",South West,CreativeC
29/10/23,SnapChat,Retargeting,31833,406,35,$712.85,$984.63,West Midlands,CreativeB
29/10/23,TikTok,Prospecting,54166,1270,38,"$1,779.32","$2,108.45",London,CreativeA
29/10/23,SnapChat,Retargeting,54886,1525,88,"$8,155.50","$7,663.30",North East,CreativeB
29/10/23,Instagram,Retargeting,58276,1440,99,"$3,512.70","$2,282.87",Wales,CreativeA
29/10/23,TikTok,Retargeting,32156,967,279,"$4,501.74","$2,765.24",Scotland,CreativeB
29/10/23,Instagram,Prospecting,94982,2437,209,"$12,334.14","$1,865.94",East Midlands,CreativeB
29/10/23,YouTube,Prospecting,32928,130,112,"$7,714.01","$4,625.96",South East,CreativeB
29/10/23,Facebook,Prospecting,68476,331,22,"$1,774.14",$874.60,Wales,CreativeA
29/10/23,YouTube,Retargeting,19323,2036,219,"$10,241.20",$877.32,South East,CreativeA
29/10/23,YouTube,Retargeting,95685,1844,33,"$3,417.37","$1,387.26",London,CreativeA
29/10/23,YouTube,Prospecting,50165,525,17,"$9,607.23","$8,705.81",East Midlands,CreativeA
29/10/23,TikTok,Prospecting,44094,1819,24,"$3,083.11","$3,623.26",South West,CreativeB
29/10/23,Instagram,Retargeting,69977,2353,154,"$5,187.72","$3,357.42",Yorkshire and the Humber,CreativeB
29/10/23,TikTok,Prospecting,25370,800,54,"$4,617.90","$6,833.14",West Midlands,CreativeC
29/10/23,Facebook,Prospecting,12512,30,112,"$1,716.32","$1,007.60",South West,CreativeC
29/10/23,YouTube,Retargeting,71106,3885,95,"$6,075.56","$5,637.18",Scotland,CreativeC
29/10/23,SnapChat,Retargeting,40385,3340,224,"$10,259.69","$1,394.78",North West,CreativeB
29/10/23,Facebook,Prospecting,29560,1332,22,"$2,273.04","$3,842.18",North East,CreativeA
29/10/23,Instagram,Retargeting,48398,165,172,"$7,747.43","$2,212.24",North West,CreativeC
29/10/23,Facebook,Retargeting,69941,956,16,"$7,968.73","$2,770.84",Wales,CreativeC
29/10/23,TikTok,Prospecting,19316,2531,51,"$10,482.48",$483.10,North East,CreativeC
29/10/23,SnapChat,Retargeting,39243,209,205,$706.39,"$1,655.32",North West,CreativeA
29/10/23,TikTok,Retargeting,33983,833,105,"$12,102.06",$512.06,London,CreativeB
29/10/23,YouTube,Prospecting,54928,2702,52,"$8,723.43",$705.45,Scotland,CreativeA
29/10/23,YouTube,Retargeting,36431,3682,53,"$2,749.59","$2,236.53",Scotland,CreativeA
29/10/23,Facebook,Retargeting,7302,60,239,"$11,161.05",$547.03,Wales,CreativeB
29/10/23,YouTube,Prospecting,65010,178,180,"$6,698.50","$4,397.03",Scotland,CreativeB
29/10/23,YouTube,Retargeting,17712,3329,20,"$10,322.37",$691.21,South East,CreativeA
29/10/23,Instagram,Prospecting,77401,142,234,"$7,919.95","$1,664.92",West Midlands,CreativeC
29/10/23,Instagram,Prospecting,16154,2121,7,"$3,459.39","$1,127.93",East Midlands,CreativeA
29/10/23,TikTok,Retargeting,10257,838,78,"$9,566.27","$4,221.20",South West,CreativeB
29/10/23,TikTok,Prospecting,19891,2854,14,"$5,111.08","$2,491.62",South East,CreativeA
29/10/23,Instagram,Prospecting,55435,201,239,"$4,635.31","$5,646.30",South West,CreativeB
29/10/23,Facebook,Retargeting,57709,84,205,"$1,216.97","$3,804.10",East of England,CreativeB
29/10/23,Instagram,Prospecting,62782,2452,237,"$14,377.07","$2,463.89",North West,CreativeB
29/10/23,TikTok,Prospecting,60225,1793,11,"$9,098.23","$3,902.55",London,CreativeA
29/10/23,SnapChat,Retargeting,86152,2317,38,"$10,449.71","$7,739.40",East Midlands,CreativeA
